Date,Open,High,Low,Close
"2018-08-02 04:20:00",7643.4,7643.4,7643.4,7643.4
"2018-08-02 04:21:00",7643.1,7643.1,7643.1,7643.1
"2018-08-02 04:23:00",7642.7,7642.7,7642.7,7642.7
"2018-08-02 04:24:00",7642.7,7642.7,7642.7,7642.7
"2018-08-02 04:25:00",7642.7,7642.7,7642.7,7642.7
"2018-08-02 04:26:00",7642.8,7642.8,7636.2,7636.2
"2018-08-02 04:28:00",7642,7642,7642,7642
"2018-08-02 04:29:00",7642.5,7642.5,7642.5,7642.5
"2018-08-02 04:30:00",7641.2,7641.3,7641.2,7641.3
"2018-08-02 04:31:00",7641.3,7641.3,7641.3,7641.3
"2018-08-02 04:32:00",7641.2,7641.2,7641.2,7641.2
"2018-08-02 04:33:00",7641.2,7641.2,7641.2,7641.2
"2018-08-02 04:35:00",7641.2,7641.2,7641.2,7641.2
"2018-08-02 04:36:00",7641.1,7641.1,7641.1,7641.1
"2018-08-02 04:38:00",7640.4,7640.4,7639.5,7639.5
"2018-08-02 04:39:00",7636.1,7636.1,7635.3,7635.3
"2018-08-02 04:41:00",7632.8,7632.8,7632.8,7632.8
"2018-08-02 04:42:00",7629.5,7629.5,7629.5,7629.5
"2018-08-02 04:43:00",7626.1,7628.1,7626.1,7626.3
"2018-08-02 04:44:00",7626.2,7626.2,7626.2,7626.2
"2018-08-02 04:45:00",7625.5,7625.5,7619.1,7619.2
"2018-08-02 04:46:00",7619.3,7619.3,7619.3,7619.3
"2018-08-02 04:47:00",7619,7619,7619,7619
"2018-08-02 04:48:00",7627,7627.1,7627,7627
"2018-08-02 04:49:00",7627.1,7627.1,7627,7627
"2018-08-02 04:50:00",7627.1,7627.1,7627,7627.1
"2018-08-02 04:51:00",7627.5,7629.4,7620.9,7629.4
"2018-08-02 04:52:00",7631,7634.4,7628.2,7634.4
"2018-08-02 04:53:00",7634.4,7636.2,7634.4,7634.7
"2018-08-02 04:54:00",7634.8,7635.4,7628,7634
"2018-08-02 04:55:00",7627.9,7633.1,7627.9,7633.1
"2018-08-02 04:56:00",7628.1,7633,7628.1,7633
"2018-08-02 04:57:00",7633,7633.1,7633,7633.1
"2018-08-02 04:58:00",7633,7633,7628.3,7633
"2018-08-02 04:59:00",7633.1,7633.1,7633.1,7633.1
"2018-08-02 05:00:00",7627.7,7633.1,7627.7,7633.1
"2018-08-02 05:01:00",7633,7633.1,7627.7,7633
"2018-08-02 05:02:00",7633,7633.1,7631.1,7631.1
"2018-08-02 05:03:00",7631.1,7631.1,7629.5,7629.5
"2018-08-02 05:04:00",7629.5,7629.5,7627.3,7627.3
"2018-08-02 05:05:00",7627.2,7627.2,7627.2,7627.2
"2018-08-02 05:06:00",7627.2,7627.3,7627.2,7627.3
"2018-08-02 05:07:00",7627.3,7629.7,7627.3,7629.6
"2018-08-02 05:08:00",7629.6,7629.7,7625.2,7629.7
"2018-08-02 05:09:00",7629.7,7629.7,7629.7,7629.7
"2018-08-02 05:10:00",7629.6,7638,7629.5,7637.7
"2018-08-02 05:11:00",7637.8,7638,7637.8,7638
"2018-08-02 05:12:00",7629.4,7639.7,7629.4,7638
"2018-08-02 05:13:00",7638,7638,7630,7630
"2018-08-02 05:14:00",7638,7638,7638,7638
"2018-08-02 05:15:00",7637.9,7637.9,7636.1,7636.1
"2018-08-02 05:16:00",7638,7638,7634.6,7638
"2018-08-02 05:17:00",7638,7638,7632.5,7638
"2018-08-02 05:18:00",7635.4,7638,7635.4,7638
"2018-08-02 05:19:00",7635.5,7638,7635.5,7637.9
"2018-08-02 05:20:00",7637.93929185,7637.93929185,7634.7,7637.93929185
"2018-08-02 05:21:00",7638,7639.9,7637.9,7639.1
"2018-08-02 05:22:00",7639.34277256,7646.9,7639.34277256,7645.1
"2018-08-02 05:23:00",7645.1,7645.1,7645,7645
"2018-08-02 05:24:00",7645.1,7645.1,7645,7645.1
"2018-08-02 05:25:00",7645.1,7652.6,7639.7,7641.2
"2018-08-02 05:26:00",7652.1,7652.1,7648.8,7648.9
"2018-08-02 05:27:00",7644.6,7649,7644.6,7649
"2018-08-02 05:28:00",7648.9,7650,7645,7649.9
"2018-08-02 05:29:00",7650,7650,7649.9,7649.9
"2018-08-02 05:30:00",7650,7652.8,7648,7652.8
"2018-08-02 05:31:00",7653,7654.4,7648.8,7654.1
"2018-08-02 05:32:00",7654.1,7656.1,7650,7656
"2018-08-02 05:33:00",7656.1,7656.1,7650,7653.5
"2018-08-02 05:34:00",7653.5,7653.7,7650,7653.6
"2018-08-02 05:35:00",7650,7653.7,7650,7653.7
"2018-08-02 05:36:00",7653.6,7653.7,7650,7653.7
"2018-08-02 05:37:00",7653.6,7653.6,7653.4,7653.4
"2018-08-02 05:38:00",7649.3,7649.3,7649.3,7649.3
"2018-08-02 05:39:00",7649.5,7649.5,7649.5,7649.5
"2018-08-02 05:40:00",7649.3,7649.4,7649.3,7649.4
"2018-08-02 05:41:00",7649.5,7649.5,7645,7645
"2018-08-02 05:42:00",7649.5,7649.5,7649.4,7649.4
"2018-08-02 05:43:00",7649.5,7649.5,7645.1,7645.3
"2018-08-02 05:44:00",7649.5,7649.5,7649.4,7649.4
"2018-08-02 05:45:00",7649.3,7649.3,7645,7649.2
"2018-08-02 05:46:00",7649.1,7649.1,7649.1,7649.1
"2018-08-02 05:47:00",7649,7649.1,7649,7649.1
"2018-08-02 05:48:00",7649,7649.1,7645.1,7649.1
"2018-08-02 05:49:00",7649.1,7649.1,7647.7,7647.7
"2018-08-02 05:50:00",7647.8,7647.8,7647.7,7647.7
"2018-08-02 05:51:00",7647.8,7647.8,7647.7,7647.7
"2018-08-02 05:52:00",7647.7,7647.8,7647.7,7647.7
"2018-08-02 05:53:00",7646.5,7647.8,7646.5,7647.8
"2018-08-02 05:54:00",7646.6,7647.7,7646.6,7647.7
"2018-08-02 05:55:00",7647.8,7647.9,7647.8,7647.9
"2018-08-02 05:56:00",7647.8,7647.9,7647.8,7647.9
"2018-08-02 05:57:00",7649,7649.4080348,7649,7649.4080348
"2018-08-02 05:58:00",7653.7,7655.5,7653.7,7655.5
"2018-08-02 05:59:00",7655.4,7655.5,7655,7655
"2018-08-02 06:00:00",7654.9,7655.3,7649,7655.3
"2018-08-02 06:01:00",7655.5,7655.5,7655.4,7655.5
"2018-08-02 06:02:00",7655.5,7655.5,7649,7655.5
"2018-08-02 06:03:00",7655.4,7664.9,7649,7664.1
"2018-08-02 06:04:00",7655,7668.6,7655,7665.7
"2018-08-02 06:05:00",7654.9,7665.7,7654.9,7663.7
"2018-08-02 06:06:00",7663.7,7663.7,7663.6,7663.7
"2018-08-02 06:07:00",7655,7664.3,7655,7664.3
"2018-08-02 06:08:00",7655,7664.2,7655,7664.2
"2018-08-02 06:09:00",7655,7664.3,7655,7664.3
"2018-08-02 06:10:00",7664.6,7666.2,7664.5,7665.5
"2018-08-02 06:11:00",7664.2,7664.3,7664.2,7664.3
"2018-08-02 06:12:00",7664.2,7664.3,7654.9,7664.2
"2018-08-02 06:13:00",7664.2,7664.3,7654.9,7663
"2018-08-02 06:14:00",7655,7663.1,7655,7661.2
"2018-08-02 06:15:00",7661.5,7661.6,7661.5,7661.6
"2018-08-02 06:16:00",7661.7,7662.73481423,7661.7,7662.73481423
"2018-08-02 06:17:00",7655,7662.73481423,7655,7662.73481423
"2018-08-02 06:18:00",7662.73481423,7662.73481423,7662.73481423,7662.73481423
"2018-08-02 06:19:00",7662.73481423,7662.73481423,7654.9,7662.73481423
"2018-08-02 06:20:00",7662.8,7662.8,7655,7662.7
"2018-08-02 06:21:00",7662.8,7662.8,7655,7655
"2018-08-02 06:22:00",7662.7,7662.8,7662.7,7662.7
"2018-08-02 06:23:00",7662.8,7664.4,7655,7664.4
"2018-08-02 06:24:00",7664.5,7665.2,7655,7662.1
"2018-08-02 06:25:00",7662,7662.1,7655,7655
"2018-08-02 06:26:00",7662.1,7662.1,7662,7662
"2018-08-02 06:27:00",7662,7662.1,7662,7662
"2018-08-02 06:28:00",7661.1,7661.1,7655,7661.1
"2018-08-02 06:29:00",7661,7661,7660.2,7660.2
"2018-08-02 06:30:00",7655,7660.1,7655,7660
"2018-08-02 06:31:00",7660,7660.1,7654.9,7660
"2018-08-02 06:32:00",7660.1,7660.1,7654.3,7660
"2018-08-02 06:33:00",7660.1,7660.1,7658.1,7658.2
"2018-08-02 06:34:00",7654.2,7654.2,7653.6,7653.6
"2018-08-02 06:35:00",7658.2,7658.2,7653.6,7658.1
"2018-08-02 06:36:00",7658.2,7658.2,7658.1,7658.1
"2018-08-02 06:37:00",7658.1,7658.1,7651.1,7651.1
"2018-08-02 06:38:00",7651.5,7651.5,7648.3,7651.1
"2018-08-02 06:39:00",7651,7651.1,7647.9,7651
"2018-08-02 06:40:00",7643.7,7651.1,7643.7,7651
"2018-08-02 06:41:00",7651,7651,7649.4,7649.4
"2018-08-02 06:42:00",7649.4,7649.4,7648,7648
"2018-08-02 06:43:00",7643.5,7648.5,7643.5,7648.1
"2018-08-02 06:44:00",7648.1,7648.1,7648.1,7648.1
"2018-08-02 06:45:00",7648.1,7648.1,7648,7648.1
"2018-08-02 06:46:00",7648,7648.1,7648,7648.1
"2018-08-02 06:47:00",7648.1,7648.1,7648.1,7648.1
"2018-08-02 06:48:00",7648,7648,7643,7643
"2018-08-02 06:49:00",7642.9,7647.9,7642.9,7645.2
"2018-08-02 06:50:00",7643,7643,7642.9,7642.9
"2018-08-02 06:51:00",7645.2,7645.2,7645.1,7645.1
"2018-08-02 06:52:00",7645.1,7645.2,7645.1,7645.2
"2018-08-02 06:53:00",7645.2,7645.2,7645.1,7645.1
"2018-08-02 06:54:00",7645.1,7645.1,7645.07490257,7645.07490257
